"","date","value","value.temp_max","value.temp_min","value.rain","value.wind_dir","value.wind_speed","value.humid","ds","fyear","logvalue","rain.lag1","rain.lag2"
"923",2013-03-03,3,28.5,20.2,0,170,4.9,52,62,"2013",1.38629436111989,0,0
"924",2013-03-04,2,39,15.7,0,300,2.2,13,63,"2013",1.09861228866811,0,0
"925",2013-03-05,0,29.4,15.8,0,150,2.8,48,64,"2013",0,0,0
"926",2013-03-06,0,26.2,14.9,0,310,3,58,65,"2013",0,0,0
"927",2013-03-07,0,23.2,15.6,2.6,280,2.9,54,66,"2013",0,0,0
"928",2013-03-08,0,22.2,15.6,18.8,310,2,90,67,"2013",0,2.6,0
"929",2013-03-09,1,23.3,15.7,0,160,4.3,40,68,"2013",0.693147180559945,18.8,2.6
"930",2013-03-10,2,30.7,17.6,0,170,2.8,26,69,"2013",1.09861228866811,0,18.8
"932",2013-03-12,0,27.4,15.6,0,160,3.8,58,71,"2013",0,0,0
"933",2013-03-13,1,28.6,22.2,0,190,4.9,53,72,"2013",0.693147180559945,0,0
"934",2013-03-14,0,33,16.3,0.6,160,1.7,39,73,"2013",0,0,0
"935",2013-03-15,0,27.8,15.5,3.6,310,1.7,64,74,"2013",0,0.6,0
"936",2013-03-16,0,28.4,17.3,0,0,0,52,75,"2013",0,3.6,0.6
"937",2013-03-17,1,26,15.5,0.2,320,3.9,65,76,"2013",0.693147180559945,0,3.6
"938",2013-03-18,3,25.5,16.5,1.4,320,1.5,80,77,"2013",1.38629436111989,0.2,0
"939",2013-03-19,1,26.3,15,0,160,2.7,31,78,"2013",0.693147180559945,1.4,0.2
"940",2013-03-20,2,31,15.6,0,150,1.9,37,79,"2013",1.09861228866811,0,1.4
"941",2013-03-21,1,25.8,17.9,0,160,4.1,59,80,"2013",0.693147180559945,0,0
"942",2013-03-22,6,27.5,16.9,0.8,300,1.8,47,81,"2013",1.94591014905531,0,0
"943",2013-03-23,0,21.9,16.7,0,170,3.8,41,82,"2013",0,0.8,0
"944",2013-03-24,0,22.3,16.4,0,160,4.5,42,83,"2013",0,0,0.8
"945",2013-03-25,2,26.5,17.1,0,170,4.4,37,84,"2013",1.09861228866811,0,0
"946",2013-03-26,0,31.8,15,0,170,2.3,32,85,"2013",0,0,0
"947",2013-03-27,0,22.4,13.7,0,300,3.4,63,86,"2013",0,0,0
"948",2013-03-28,1,20.8,15,1,290,2.9,74,87,"2013",0.693147180559945,0,0
"949",2013-03-29,1,21.3,16.4,0,170,4.8,54,88,"2013",0.693147180559945,1,0
"950",2013-03-30,0,20.1,15.8,0,180,5.9,66,89,"2013",0,0,1
"951",2013-03-31,0,23.7,15.8,0.6,180,3.3,61,90,"2013",0,0,0
"952",2013-04-01,1,17.4,14.4,14,310,4.4,86,91,"2013",0.693147180559945,0.6,0
"953",2013-04-02,1,23.9,16.4,0.4,160,2.8,58,92,"2013",0.693147180559945,14,0.6
"954",2013-04-03,0,21.7,14.7,0,170,3.6,53,93,"2013",0,0.4,14
"955",2013-04-04,0,28.4,10.2,0,310,2,16,94,"2013",0,0,0.4
"956",2013-04-05,0,30.5,10.8,0,0,0,17,95,"2013",0,0,0
"957",2013-04-06,1,25.1,13.8,0,340,1.5,64,96,"2013",0.693147180559945,0,0
"958",2013-04-07,0,19.5,12,4.2,320,3.5,60,97,"2013",0,0,0
"959",2013-04-08,1,20.5,13.8,0.2,280,2.7,48,98,"2013",0.693147180559945,4.2,0
"960",2013-04-09,0,19.3,11.9,0.6,140,2.1,56,99,"2013",0,0.2,4.2
"961",2013-04-10,0,20.6,11.7,0.2,140,3,43,100,"2013",0,0.6,0.2
"962",2013-04-11,2,22.5,13.5,0,180,2.8,36,101,"2013",1.09861228866811,0.2,0.6
"963",2013-04-12,4,25.8,14.6,0,160,2.4,29,102,"2013",1.6094379124341,0,0.2
"964",2013-04-13,1,29.1,14.5,0,150,1.5,30,103,"2013",0.693147180559945,0,0
"965",2013-04-14,3,23.8,12.7,0,330,2.3,64,104,"2013",1.38629436111989,0,0
"966",2013-04-15,5,22.6,11.2,0,310,2.5,37,105,"2013",1.79175946922805,0,0
"967",2013-04-16,0,16.8,12.8,7.8,310,3.5,79,106,"2013",0,0,0
"968",2013-04-17,0,17.4,11.7,24.8,300,4.2,91,107,"2013",0,7.8,0
"969",2013-04-18,5,20.4,10.1,0,160,1.8,47,108,"2013",1.79175946922805,24.8,7.8
"970",2013-04-19,0,22.5,13.2,0,160,2.6,41,109,"2013",0,0,24.8
"971",2013-04-20,0,24.2,12.6,0,150,1.8,34,110,"2013",0,0,0
"972",2013-04-21,1,26.7,10.9,0,260,1.1,31,111,"2013",0.693147180559945,0,0
"973",2013-04-22,0,22.9,14.6,0,160,3,53,112,"2013",0,0,0
"974",2013-04-23,3,24,16.1,0,150,2.6,48,113,"2013",1.38629436111989,0,0
"975",2013-04-24,2,29.4,15.2,0,100,2.1,42,114,"2013",1.09861228866811,0,0
"976",2013-04-25,2,36.4,15.7,0,330,1.3,14,115,"2013",1.09861228866811,0,0
"977",2013-04-26,0,29.6,16,0,0,0,29,116,"2013",0,0,0
"978",2013-04-27,5,27.1,14.6,0,310,2.4,38,117,"2013",1.79175946922805,0,0
"979",2013-04-28,2,22.9,15.7,0,320,3,66,118,"2013",1.09861228866811,0,0
"980",2013-04-29,1,23,15.1,0,170,3.1,56,119,"2013",0.693147180559945,0,0
"981",2013-04-30,0,27.5,12.2,0,320,2.4,29,120,"2013",0,0,0
"982",2013-05-01,0,19.3,11,5,320,2.9,77,121,"2013",0,0,0
"983",2013-05-02,0,20.2,14.4,5.4,310,3,81,122,"2013",0,5,0
"984",2013-05-03,0,19.9,13,0.2,300,1.8,61,123,"2013",0,5.4,5
"985",2013-05-04,0,20.6,12.8,0,170,1.9,44,124,"2013",0,0.2,5.4
"986",2013-05-05,0,22.7,10.1,0,160,1.9,39,125,"2013",0,0,0.2
"987",2013-05-06,2,29.8,10.5,0,330,1.5,15,126,"2013",1.09861228866811,0,0
"988",2013-05-07,3,27,10.6,0,300,1.8,17,127,"2013",1.38629436111989,0,0
"989",2013-05-08,0,19.5,14.1,3.4,300,1.4,86,128,"2013",0,0,0
"990",2013-05-09,0,20,13.5,0,170,3.2,51,129,"2013",0,3.4,0
"991",2013-05-10,2,22.8,12.9,0,190,1.3,34,130,"2013",1.09861228866811,0,3.4
"992",2013-05-11,0,24.3,8.5,0,310,2,29,131,"2013",0,0,0
"993",2013-05-12,0,25.8,7.6,0,350,1.2,24,132,"2013",0,0,0
"994",2013-05-13,3,24,15,0,150,2,41,133,"2013",1.38629436111989,0,0
"995",2013-05-14,1,22.2,11.8,0,140,2,58,134,"2013",0.693147180559945,0,0
"996",2013-05-15,0,19.5,11.8,0,290,1.7,70,135,"2013",0,0,0
"997",2013-05-16,1,19.4,11.6,0,310,2.1,86,136,"2013",0.693147180559945,0,0
"998",2013-05-17,1,21.8,14.4,0,170,3.2,46,137,"2013",0.693147180559945,0,0
"999",2013-05-18,3,24,11.8,0,150,2.4,30,138,"2013",1.38629436111989,0,0
"1000",2013-05-19,0,28.9,12.6,0,0,0,32,139,"2013",0,0,0
"1001",2013-05-20,0,23.3,15.6,0,170,2.9,62,140,"2013",0,0,0
"1002",2013-05-21,2,27,13.7,0.6,140,1.4,44,141,"2013",1.09861228866811,0,0
"1003",2013-05-22,1,20.3,14.4,0,330,2.2,78,142,"2013",0.693147180559945,0.6,0
"1004",2013-05-23,0,20.6,11.9,0,310,2.4,55,143,"2013",0,0,0.6
"1005",2013-05-24,0,21.3,11.4,0,300,1.5,77,144,"2013",0,0,0
"1006",2013-05-25,0,17.3,11.1,13.6,300,2.2,86,145,"2013",0,0,0
"1007",2013-05-26,0,15.5,14.2,8.6,320,2.9,90,146,"2013",0,13.6,0
"1008",2013-05-27,0,19.3,13.6,3.2,310,2.2,73,147,"2013",0,8.6,13.6
"1009",2013-05-28,0,17.5,12.5,0.2,310,3.9,79,148,"2013",0,3.2,8.6
"1010",2013-05-29,1,17.6,11.2,12,300,2.7,60,149,"2013",0.693147180559945,0.2,3.2
"1011",2013-05-30,0,17.5,14.1,4,310,3.5,86,150,"2013",0,12,0.2
"1012",2013-05-31,0,17.8,12.3,11.6,310,2.6,74,151,"2013",0,4,12
"1013",2013-06-01,0,13.7,9.3,35.4,300,1.8,87,152,"2013",0,11.6,4
"1014",2013-06-02,0,13,6.8,17.8,270,3.7,76,153,"2013",0,35.4,11.6
"1015",2013-06-03,0,16.1,9.7,5.6,310,2.1,66,154,"2013",0,17.8,35.4
"1016",2013-06-04,0,18.1,11.7,1.2,270,2,61,155,"2013",0,5.6,17.8
"1017",2013-06-05,0,20.5,10.4,0.4,130,1.6,58,156,"2013",0,1.2,5.6
"1018",2013-06-06,0,19.2,13.3,0,150,2.6,55,157,"2013",0,0.4,1.2
"1019",2013-06-07,0,20,10.1,6.2,0,0,54,158,"2013",0,0,0.4
"1020",2013-06-08,0,17.8,9.8,8.2,200,2.1,55,159,"2013",0,6.2,0
"1021",2013-06-09,0,18.6,7.5,0,110,1.4,30,160,"2013",0,8.2,6.2
"1022",2013-06-10,1,23.2,6.2,0,150,1.3,27,161,"2013",0.693147180559945,0,8.2
"1023",2013-06-11,0,24.2,6.8,0,300,2.5,23,162,"2013",0,0,0
"1024",2013-06-12,0,18.5,11.6,8.6,300,3.1,79,163,"2013",0,0,0
"1025",2013-06-13,0,18.1,13,8,320,2.5,70,164,"2013",0,8.6,0
"1026",2013-06-14,0,18.1,13.1,4.4,270,4,52,165,"2013",0,8,8.6
"1027",2013-06-15,0,19.9,9.1,0,0,0,46,166,"2013",0,4.4,8
"1028",2013-06-16,0,17.8,13.3,0,170,3.5,59,167,"2013",0,0,4.4
"1029",2013-06-17,2,24.1,10.5,0,130,1.7,29,168,"2013",1.09861228866811,0,0
"1030",2013-06-18,0,26.2,10.4,2.8,300,4,34,169,"2013",0,0,0
"1031",2013-06-19,2,17,13.1,0,320,1.8,76,170,"2013",1.09861228866811,2.8,0
"1032",2013-06-20,0,18.2,9.3,0,310,2.1,59,171,"2013",0,0,2.8
"1033",2013-06-21,0,15.1,9.5,3.2,320,5,71,172,"2013",0,0,0
"1034",2013-06-22,0,18.1,9.9,0,140,2,50,173,"2013",0,3.2,0
"1035",2013-06-23,0,18.7,10.1,0,290,2.5,56,174,"2013",0,0,3.2
"1036",2013-06-24,0,14.5,12.1,10.6,330,3.4,89,175,"2013",0,0,0
"1037",2013-06-25,0,17.5,12.5,1.2,290,2.7,62,176,"2013",0,10.6,0
"1038",2013-06-26,0,16.8,10.6,4.8,300,2.2,80,177,"2013",0,1.2,10.6
"1039",2013-06-27,0,19.8,9.9,0,150,2.3,47,178,"2013",0,4.8,1.2
"1040",2013-06-28,0,20.8,11,0,130,1.4,39,179,"2013",0,0,4.8
"1041",2013-06-29,0,18.5,9.9,0,140,1.6,59,180,"2013",0,0,0
"1042",2013-06-30,1,18.9,11.4,0,150,2,58,181,"2013",0.693147180559945,0,0
"1043",2013-07-01,0,16.9,12.8,0,170,4.2,66,182,"2013",0,0,0
"1044",2013-07-02,1,18,13.1,0,170,3.3,61,183,"2013",0.693147180559945,0,0
"1045",2013-07-03,0,18.8,12.4,0,150,2.7,44,184,"2013",0,0,0
"1046",2013-07-04,0,20.8,13,0,140,2.8,42,185,"2013",0,0,0
"1047",2013-07-05,0,20.5,11.7,0,300,2.9,65,186,"2013",0,0,0
"1048",2013-07-06,0,17.2,11.7,0.4,320,4.5,64,187,"2013",0,0,0
"1049",2013-07-07,0,15,12.3,0,0,0,83,188,"2013",0,0.4,0
"1050",2013-07-08,0,21.2,10.9,0,300,1.6,62,189,"2013",0,0,0.4
"1051",2013-07-09,0,20,9.7,0,150,2.6,62,190,"2013",0,0,0
"1052",2013-07-10,0,26.5,11.7,0,110,1.6,42,191,"2013",0,0,0
"1053",2013-07-11,0,28,9,0,100,2,30,192,"2013",0,0,0
"1054",2013-07-12,0,21.3,11.3,0,300,3,45,193,"2013",0,0,0
"1055",2013-07-13,0,16.8,12.4,0.8,90,1.7,83,194,"2013",0,0,0
"1056",2013-07-14,0,17.6,11,2.2,190,4.3,54,195,"2013",0,0.8,0
"1057",2013-07-15,0,16.5,13,0.2,310,2.9,78,196,"2013",0,2.2,0.8
"1058",2013-07-16,0,18.7,10.6,0,320,2.2,45,197,"2013",0,0.2,2.2
"1059",2013-07-17,0,21,8,0.4,0,0,50,198,"2013",0,0,0.2
"1060",2013-07-18,0,16.2,10.3,13.8,320,4.1,71,199,"2013",0,0.4,0
"1061",2013-07-19,0,18.5,12.2,9.8,290,1.5,90,200,"2013",0,13.8,0.4
"1062",2013-07-20,1,18.4,12,0.4,310,2.6,75,201,"2013",0.693147180559945,9.8,13.8
"1063",2013-07-21,0,21.7,9.5,0,310,1.5,54,202,"2013",0,0.4,9.8
"1064",2013-07-22,0,18.6,8.6,12.2,320,1.6,69,203,"2013",0,0,0.4
"1065",2013-07-23,0,16,9.2,1.6,260,3.1,48,204,"2013",0,12.2,0
"1066",2013-07-24,0,15.9,8.1,0.2,280,1.6,55,205,"2013",0,1.6,12.2
"1067",2013-07-25,0,16,8.8,0,330,2.5,66,206,"2013",0,0.2,1.6
"1068",2013-07-26,0,15.9,10.5,8.8,320,4.2,79,207,"2013",0,0,0.2
"1069",2013-07-27,0,14.9,9.8,9,280,2.5,73,208,"2013",0,8.8,0
"1070",2013-07-28,0,16.4,10,4.2,270,1.9,69,209,"2013",0,9,8.8
"1071",2013-07-29,0,18,9.4,0,310,2.4,67,210,"2013",0,4.2,9
"1072",2013-07-30,0,21.2,8.9,0,330,1.1,50,211,"2013",0,0,4.2
"1073",2013-07-31,5,28.1,7.4,0,150,1.3,26,212,"2013",1.79175946922805,0,0
"1074",2013-08-01,2,26.8,11.3,0,320,2.8,33,213,"2013",1.09861228866811,0,0
"1075",2013-08-02,0,25.7,15,0,300,2.9,28,214,"2013",0,0,0
"1076",2013-08-03,0,27.2,12.6,0,320,1.4,31,215,"2013",0,0,0
"1077",2013-08-04,2,23.4,10,0,310,1.3,55,216,"2013",1.09861228866811,0,0
"1078",2013-08-05,1,19.7,9,0.6,320,1.6,63,217,"2013",0.693147180559945,0,0
"1079",2013-08-06,0,17.2,10.4,10.4,150,1.5,72,218,"2013",0,0.6,0
"1080",2013-08-07,0,13.1,9.3,8.8,170,2.2,76,219,"2013",0,10.4,0.6
"1081",2013-08-08,0,16.4,10.1,0.2,130,2.6,50,220,"2013",0,8.8,10.4
"1082",2013-08-09,0,21.1,9.3,0,10,1.1,29,221,"2013",0,0.2,8.8
"1083",2013-08-10,0,23.5,6.3,0,90,2.3,16,222,"2013",0,0,0.2
"1084",2013-08-11,0,18.5,9.4,0,320,3.6,60,223,"2013",0,0,0
"1085",2013-08-12,0,16.5,12.6,34.4,310,5.4,74,224,"2013",0,0,0
"1086",2013-08-13,0,16.1,10.3,12.6,280,3.5,62,225,"2013",0,34.4,0
"1087",2013-08-14,1,15.9,10.3,15.4,280,2.5,67,226,"2013",0.693147180559945,12.6,34.4
"1088",2013-08-15,1,17.3,11.3,2.6,270,4.2,60,227,"2013",0.693147180559945,15.4,12.6
"1089",2013-08-16,0,15.9,11.5,11,320,6.5,75,228,"2013",0,2.6,15.4
"1090",2013-08-17,0,16.5,10.3,2.8,270,3.3,49,229,"2013",0,11,2.6
"1091",2013-08-18,0,18.2,8.1,0,240,1.8,42,230,"2013",0,2.8,11
"1092",2013-08-19,3,20.6,7.5,0,340,1.4,28,231,"2013",1.38629436111989,0,2.8
"1093",2013-08-20,0,16.8,6.7,18.4,310,3.9,59,232,"2013",0,0,0
"1094",2013-08-21,0,15.8,8.4,1.4,250,4.9,67,233,"2013",0,18.4,0
"1095",2013-08-22,0,15.8,6.6,0.2,300,2.3,41,234,"2013",0,1.4,18.4
"1096",2013-08-23,1,19.2,5.4,0,300,1.5,53,235,"2013",0.693147180559945,0.2,1.4
"1097",2013-08-24,1,19.6,8.8,0,280,1.6,48,236,"2013",0.693147180559945,0,0.2
"1098",2013-08-25,5,21.4,12.5,0,110,2.1,49,237,"2013",1.79175946922805,0,0
"1099",2013-08-26,2,18.5,10.3,0,310,3.6,63,238,"2013",1.09861228866811,0,0
"1100",2013-08-27,0,14.8,13,0.4,320,4.3,71,239,"2013",0,0,0
"1101",2013-08-28,0,13.6,11.4,38.8,310,3.2,91,240,"2013",0,0.4,0
"1102",2013-08-29,0,15,8.2,7.2,280,2.5,70,241,"2013",0,38.8,0.4
"1103",2013-08-30,3,14.6,6.6,19.2,340,1.6,67,242,"2013",1.38629436111989,7.2,38.8
"1104",2013-08-31,0,15.8,9.9,4.4,260,3.1,58,243,"2013",0,19.2,7.2
"1105",2013-09-01,1,16.8,10,0,310,2.7,61,244,"2013",0.693147180559945,4.4,19.2
"1106",2013-09-02,1,18,7.2,3.4,300,3.1,60,245,"2013",0.693147180559945,0,4.4
"1107",2013-09-03,0,20,9.1,0.2,200,2,45,246,"2013",0,3.4,0
"1108",2013-09-04,0,18,7.3,0,320,2.4,52,247,"2013",0,0.2,3.4
"1109",2013-09-05,2,19,7.8,0,310,2.7,69,248,"2013",1.09861228866811,0,0.2
"1110",2013-09-06,0,22.4,9.8,0,130,2.2,51,249,"2013",0,0,0
"1111",2013-09-07,0,19.4,12.2,0,150,3.3,68,250,"2013",0,0,0
"1112",2013-09-08,4,18.9,11.2,2.2,0,0,73,251,"2013",1.6094379124341,0,0
"1113",2013-09-09,6,16.7,10.2,0.8,170,2.3,40,252,"2013",1.94591014905531,2.2,0
"1114",2013-09-10,7,17.1,9.7,1,160,2.6,47,253,"2013",2.07944154167984,0.8,2.2
"1115",2013-09-11,4,17.3,8.3,0,170,3.2,42,254,"2013",1.6094379124341,1,0.8
"1116",2013-09-12,4,18,10.9,0,170,3.2,46,255,"2013",1.6094379124341,0,1
"1117",2013-09-13,0,14.9,7.9,14,320,4.7,53,256,"2013",0,0,0
"1118",2013-09-14,2,17.2,10.3,0,310,3.8,69,257,"2013",1.09861228866811,14,0
"1119",2013-09-15,3,18,12.4,6.8,280,3.4,60,258,"2013",1.38629436111989,0,14
"1120",2013-09-16,6,17.8,12.8,2.4,300,4.1,73,259,"2013",1.94591014905531,6.8,0
"1121",2013-09-17,1,16.3,13.8,0,320,4.6,84,260,"2013",0.693147180559945,2.4,6.8
"1122",2013-09-18,0,19.3,12.4,0.2,300,3,55,261,"2013",0,0,2.4
"1123",2013-09-19,4,15.4,9.7,27,310,4.5,77,262,"2013",1.6094379124341,0.2,0
"1124",2013-09-20,0,14.3,7.1,9.4,240,2.1,69,263,"2013",0,27,0.2
"1125",2013-09-21,0,16,7.2,1.4,300,2.3,60,264,"2013",0,9.4,27
"1126",2013-09-22,2,21.8,6.6,0,300,1.7,20,265,"2013",1.09861228866811,1.4,9.4
"1127",2013-09-23,9,21.1,9.5,0.4,310,1.8,38,266,"2013",2.30258509299405,0,1.4
"1128",2013-09-24,12,19.8,11.4,0,290,2.3,46,267,"2013",2.56494935746154,0.4,0
"1129",2013-09-25,8,19,11.4,0,320,2.9,56,268,"2013",2.19722457733622,0,0.4
"1130",2013-09-26,5,18.5,13,6,300,3.6,73,269,"2013",1.79175946922805,0,0
"1131",2013-09-27,1,16.9,11.9,1.8,260,4.1,45,270,"2013",0.693147180559945,6,0
"1132",2013-09-28,0,18.3,10.8,0.2,270,2.2,38,271,"2013",0,1.8,6
"1133",2013-09-29,12,18.4,9,0,170,3.7,46,272,"2013",2.56494935746154,0.2,1.8
"1134",2013-09-30,7,31.8,10.8,0,10,1.6,14,273,"2013",2.07944154167984,0,0.2
"1135",2013-10-01,6,24.4,11.2,0,130,1.8,49,274,"2013",1.94591014905531,0,0
"1136",2013-10-02,5,24.7,10.9,0,80,1.6,51,275,"2013",1.79175946922805,0,0
"1137",2013-10-03,16,23.9,14,0,150,1.9,55,276,"2013",2.83321334405622,0,0
"1138",2013-10-04,6,19.3,14.7,0,170,4.7,67,277,"2013",1.94591014905531,0,0
"1139",2013-10-05,3,16.1,12.1,0,160,4,60,278,"2013",1.38629436111989,0,0
"1140",2013-10-06,2,18.5,11.4,0,160,3.9,50,279,"2013",1.09861228866811,0,0
"1141",2013-10-07,17,21.1,12.6,0,180,3.8,46,280,"2013",2.89037175789616,0,0
"1142",2013-10-08,20,28.7,11.3,0,310,2.2,28,281,"2013",3.04452243772342,0,0
"1143",2013-10-09,6,22.6,13.8,0,140,2.5,55,282,"2013",1.94591014905531,0,0
"1144",2013-10-10,2,26.7,11,0,0,1.2,46,283,"2013",1.09861228866811,0,0
"1145",2013-10-11,11,17.8,12.9,1,320,3,74,284,"2013",2.484906649788,0,0
"1146",2013-10-12,5,16.7,11.3,2.4,210,3.5,59,285,"2013",1.79175946922805,1,0
"1147",2013-10-13,4,19.4,9.8,0,140,2.2,39,286,"2013",1.6094379124341,2.4,1
"1148",2013-10-14,13,23.2,12.7,0,170,2.7,43,287,"2013",2.63905732961526,0,2.4
"1149",2013-10-15,51,25.4,11,0,290,2.6,42,288,"2013",3.95124371858143,0,0
"1150",2013-10-16,3,19.6,12.8,0,150,2.2,47,289,"2013",1.38629436111989,0,0
"1151",2013-10-17,38,19,12.1,0,170,3.7,48,290,"2013",3.66356164612965,0,0
"1152",2013-10-18,23,20,12.4,0,170,4.8,52,291,"2013",3.17805383034795,0,0
"1153",2013-10-19,12,25.1,15.2,0,190,4,46,292,"2013",2.56494935746154,0,0
"1154",2013-10-20,15,21.1,14.7,0,160,5.1,64,293,"2013",2.77258872223978,0,0
"1155",2013-10-21,3,20.5,14.2,0,150,4.2,43,294,"2013",1.38629436111989,0,0
"1156",2013-10-22,14,22.4,13.4,0,120,1.6,44,295,"2013",2.70805020110221,0,0
"1157",2013-10-23,25,21.7,14.5,0,180,4.8,57,296,"2013",3.25809653802148,0,0
"1158",2013-10-24,30,28.6,18.5,0,160,2.3,28,297,"2013",3.43398720448515,0,0
"1159",2013-10-25,20,23.7,12.8,0,110,1.5,71,298,"2013",3.04452243772342,0,0
"1160",2013-10-26,12,23.5,17.4,0,170,4.4,66,299,"2013",2.56494935746154,0,0
"1161",2013-10-27,26,32.9,17.4,0,360,1.3,31,300,"2013",3.29583686600433,0,0
"1162",2013-10-28,15,21.5,14.2,0,310,3.5,70,301,"2013",2.77258872223978,0,0
"1163",2013-10-29,7,20.8,14.5,3,310,2.9,59,302,"2013",2.07944154167984,0,0
"1164",2013-10-30,14,19.2,14,8.2,310,4.7,71,303,"2013",2.70805020110221,3,0
"1165",2013-10-31,21,16.6,12.7,11.6,310,3.8,86,304,"2013",3.09104245335832,8.2,3
"1166",2013-11-01,18,22.2,14.8,0.2,160,3.8,65,305,"2013",2.94443897916644,11.6,8.2
"1167",2013-11-02,9,25.7,15,0,170,2.6,45,306,"2013",2.30258509299405,0.2,11.6
"1168",2013-11-03,9,24.5,15.4,0,160,2.6,53,307,"2013",2.30258509299405,0,0.2
"1169",2013-11-04,13,30,15.2,0,150,2,49,308,"2013",2.63905732961526,0,0
"1170",2013-11-05,30,25.5,16.2,0,130,2.1,49,309,"2013",3.43398720448515,0,0
"1171",2013-11-06,6,18.5,13.8,2.8,300,4.3,61,310,"2013",1.94591014905531,0,0
"1172",2013-11-07,13,20.2,13.3,0,280,2.7,55,311,"2013",2.63905732961526,2.8,0
"1173",2013-11-08,13,22.6,12.7,0.4,230,2,45,312,"2013",2.63905732961526,0,2.8
"1174",2013-11-09,6,22.7,15.6,0,150,2.8,46,313,"2013",1.94591014905531,0.4,0
"1175",2013-11-10,12,22.9,15.4,0,170,5,55,314,"2013",2.56494935746154,0,0.4
"1176",2013-11-11,25,27.2,17.2,0,180,3.9,47,315,"2013",3.25809653802148,0,0
"1177",2013-11-12,42,28.7,15.7,0,310,3.4,53,316,"2013",3.76120011569356,0,0
"1178",2013-11-13,13,25.6,14.4,0,300,2.5,71,317,"2013",2.63905732961526,0,0
"1179",2013-11-14,14,21.7,14,0,300,3.2,60,318,"2013",2.70805020110221,0,0
"1180",2013-11-15,10,23.2,13.9,66.2,150,3.9,63,319,"2013",2.39789527279837,0,0
"1181",2013-11-16,1,17.1,14.3,18,310,1.4,83,320,"2013",0.693147180559945,66.2,0
"1182",2013-11-17,6,22.7,15.3,0,160,3.6,58,321,"2013",1.94591014905531,18,66.2
"1183",2013-11-18,8,27.1,17,0,180,3.6,42,322,"2013",2.19722457733622,0,18
"1184",2013-11-19,7,25.5,16.6,1.6,290,3.5,58,323,"2013",2.07944154167984,0,0
"1185",2013-11-20,5,23.7,15.2,0.2,210,2.5,55,324,"2013",1.79175946922805,1.6,0
"1186",2013-11-21,10,22.5,14.4,0,180,3.7,47,325,"2013",2.39789527279837,0.2,1.6
"1187",2013-11-22,11,24.8,13.4,0,150,2.8,53,326,"2013",2.484906649788,0,0.2
"1188",2013-11-23,16,23.9,16.5,0,170,5,56,327,"2013",2.83321334405622,0,0
"1189",2013-11-24,11,34.2,19.7,0,160,2.1,26,328,"2013",2.484906649788,0,0
"1190",2013-11-25,3,26.2,15.8,0,310,3.5,71,329,"2013",1.38629436111989,0,0
"1191",2013-11-26,21,22.6,15.9,0.2,180,3,55,330,"2013",3.09104245335832,0,0
"1192",2013-11-27,17,21.4,15.5,0,160,4.9,44,331,"2013",2.89037175789616,0.2,0
"1193",2013-11-28,14,26,16.5,0,190,4.2,48,332,"2013",2.70805020110221,0,0.2
"1194",2013-11-29,19,25.5,17.3,0,160,4.2,56,333,"2013",2.99573227355399,0,0
"1195",2013-11-30,14,22.7,17.1,0,150,4.6,46,334,"2013",2.70805020110221,0,0
"1196",2013-12-01,15,26.7,17,0,190,4.9,45,335,"2013",2.77258872223978,0,0
"1197",2013-12-02,4,31.9,16,0,290,2.3,46,336,"2013",1.6094379124341,0,0
"1198",2013-12-03,1,22.9,14.1,0.8,310,2.4,77,337,"2013",0.693147180559945,0,0
"1199",2013-12-04,12,24.4,14.9,1.2,150,1.8,56,338,"2013",2.56494935746154,0.8,0
"1200",2013-12-05,15,21.3,15,0,160,5,54,339,"2013",2.77258872223978,1.2,0.8
"1201",2013-12-06,14,24.9,16.3,0,190,5.5,51,340,"2013",2.70805020110221,0,1.2
"1202",2013-12-07,18,28.9,18.3,0,170,4.3,32,341,"2013",2.94443897916644,0,0
"1203",2013-12-08,11,31.6,16.8,0,160,2.8,31,342,"2013",2.484906649788,0,0
"1204",2013-12-09,17,30.6,16.5,0,0,0,43,343,"2013",2.89037175789616,0,0
"1205",2013-12-10,18,25.4,15.9,0,180,4.6,56,344,"2013",2.94443897916644,0,0
"1206",2013-12-11,20,28.2,18.8,0,160,2.9,46,345,"2013",3.04452243772342,0,0
"1207",2013-12-12,4,32.3,18.9,0,170,1.6,36,346,"2013",1.6094379124341,0,0
"1208",2013-12-13,10,26,17,0,160,3.5,55,347,"2013",2.39789527279837,0,0
"1209",2013-12-14,1,28.7,19.1,0,130,1.8,55,348,"2013",0.693147180559945,0,0
"1210",2013-12-15,0,23,16.2,0,300,4.3,68,349,"2013",0,0,0
"1211",2013-12-16,8,23.6,16.7,0,170,4.7,44,350,"2013",2.19722457733622,0,0
"1212",2013-12-17,17,23,16.1,0,160,5,52,351,"2013",2.89037175789616,0,0
"1213",2013-12-18,30,29.6,18.4,0,170,3.3,35,352,"2013",3.43398720448515,0,0
"1214",2013-12-19,5,24.2,17.2,0,170,5.2,60,353,"2013",1.79175946922805,0,0
"1215",2013-12-20,7,31.4,18.2,0,140,2.2,43,354,"2013",2.07944154167984,0,0
"1216",2013-12-21,4,26.3,19.4,0,170,4.4,59,355,"2013",1.6094379124341,0,0
"1217",2013-12-22,8,26.2,19.8,0,170,4.7,56,356,"2013",2.19722457733622,0,0
"1218",2013-12-23,11,25,18.9,0,170,5.3,55,357,"2013",2.484906649788,0,0
